LEAID,grad_rate,chron_absent,enrolled,absent_rate
632610,89.0,740.0,3343.0,22.135806162129825
632880,97.0,207.0,3196.0,6.476846057571965
633110,87.0,277.0,1859.0,14.90048413125336
633150,91.0,5020.0,42112.0,11.920592705167172
633630,90.0,1085.0,9966.0,10.887015853903272
633750,87.0,1205.0,13641.0,8.833663221171468
633840,84.0,7990.0,43668.0,18.297151232023452
633860,92.0,2455.0,27455.0,8.941904935348752
633980,86.0,2557.0,15667.0,16.320929341928895
634140,90.0,449.0,3036.0,14.78919631093544
634170,89.0,9940.0,50819.0,19.5596135303725
634320,87.0,14278.0,105159.0,13.57753497085366
634380,96.0,1213.0,13023.0,9.314290102127003
634410,85.0,7467.0,50547.0,14.772390052822129
634425,93.0,372.0,5121.0,7.264206209724663
634440,88.0,1636.0,9983.0,16.387859360913552
634590,91.0,3792.0,30694.0,12.354206033752526
634620,88.0,6809.0,39835.0,17.09300866072549
634680,91.0,1430.0,8859.0,16.14177672423524
634710,89.0,1533.0,10464.0,14.650229357798164
634740,92.0,339.0,2603.0,13.023434498655398
634800,94.0,814.0,7652.0,10.637741766858335
634860,96.0,86.0,3050.0,2.819672131147541
634880,94.0,1946.0,20077.0,9.692683169796284
634980,92.0,937.0,8903.0,10.52454228911603
635110,78.0,501.0,2644.0,18.948562783661117
635130,97.0,1708.0,32644.0,5.23220193603725
635250,93.0,1169.0,11897.0,9.826006556274692
635310,88.0,3871.0,48328.0,8.009849362688296
635430,89.0,1744.0,15483.0,11.26396693147323
635600,90.0,833.0,4630.0,17.99136069114471
635670,91.0,1170.0,7923.0,14.76713366149186
635700,91.0,1055.0,10846.0,9.727088327494007
635830,83.0,2195.0,10945.0,20.05481955230699
635850,93.0,99.0,945.0,10.476190476190476
636270,89.0,827.0,6455.0,12.81177381874516
636390,88.0,1684.0,9160.0,18.38427947598253
636600,88.0,861.0,4319.0,19.93517017828201
636800,86.0,790.0,5100.0,15.490196078431373
636805,92.0,294.0,1293.0,22.73781902552204
636840,89.0,1802.0,16474.0,10.938448464246692
636940,82.0,97.0,540.0,17.962962962962965
636970,88.0,1729.0,7526.0,22.973691203826736
636972,81.0,1919.0,9951.0,19.284494020701437
637050,93.0,627.0,4874.0,12.86417726713172
637200,88.0,487.0,3577.0,13.614760972882303
637260,86.0,284.0,995.0,28.542713567839193
637500,91.0,262.0,4789.0,5.470870745458342
637530,81.0,1162.0,8664.0,13.411819021237305
637620,87.0,832.0,3663.0,22.713622713622712
637830,92.0,88.0,1193.0,7.3763621123218766
638010,76.0,8902.0,39074.0,22.78241285765471
638280,92.0,4.0,652.0,0.6134969325153374
638610,95.0,142.0,790.0,17.974683544303797
638640,86.0,5230.0,38922.0,13.43713067159961
638730,92.0,199.0,1022.0,19.47162426614481
638770,90.0,500.0,3800.0,13.157894736842104
638790,94.0,802.0,4807.0,16.684002496359476
638880,85.0,803.0,4239.0,18.94314696862467
638980,96.0,306.0,5825.0,5.253218884120172
639000,96.0,238.0,1839.0,12.941816204458943
639420,95.0,1214.0,23414.0,5.184932091910823
639630,97.0,403.0,5509.0,7.315302232710111
639930,96.0,539.0,5404.0,9.974093264248705
640150,95.0,1844.0,24080.0,7.657807308970099
640300,87.0,1173.0,5983.0,19.605549055657697
640590,89.0,1543.0,12400.0,12.443548387096774
640740,72.0,4541.0,13369.0,33.96663924003291
640980,91.0,1293.0,17249.0,7.496086729665488
641160,93.0,3903.0,28863.0,13.522502858330734
641190,89.0,2292.0,21156.0,10.833806012478728
641280,98.0,603.0,14301.0,4.2164883574575205
641430,87.0,330.0,1864.0,17.703862660944207
641580,88.0,1087.0,7952.0,13.669517102615696
642000,93.0,834.0,8982.0,9.285237140948563
642140,91.0,38.0,4692.0,0.8098891730605285
642350,95.0,102.0,780.0,13.076923076923078
642480,90.0,1825.0,11788.0,15.481845945028844
642510,96.0,2198.0,23689.0,9.27856811178184
642540,92.0,166.0,1355.0,12.250922509225092
642560,77.0,475.0,1528.0,31.086387434554975
642710,92.0,213.0,1439.0,14.801945795691452
642930,82.0,173.0,1551.0,11.154094132817535
643080,90.0,1665.0,10388.0,16.028109356950328
643410,77.0,171.0,611.0,27.986906710310965
643470,86.0,1843.0,12522.0,14.718096150774636
643560,92.0,1286.0,9060.0,14.194260485651212
684500,96.0,1974.0,34410.0,5.736704446381865
691005,27.0,291.0,541.0,53.789279112754166
691007,22.0,563.0,992.0,56.75403225806451
691012,29.0,1501.0,3051.0,49.19698459521468
691020,43.0,918.0,1458.0,62.96296296296296
691024,31.0,2258.0,2476.0,91.19547657512116
691026,18.0,1131.0,2167.0,52.19197046608214
691027,22.0,963.0,2218.0,43.41749323715058
691029,23.0,1563.0,2024.0,77.22332015810277
691030,19.0,1099.0,1418.0,77.50352609308887
691031,31.0,1228.0,2714.0,45.24686809137804
691035,17.0,958.0,1412.0,67.84702549575071
691036,48.0,296.0,804.0,36.81592039800995
691041,29.0,707.0,844.0,83.76777251184834
691045,5.0,573.0,1764.0,32.482993197278915
691049,17.0,206.0,271.0,76.01476014760148
691078,45.0,1547.0,2708.0,57.12703101920237
691122,12.0,214.0,362.0,59.11602209944752
691135,93.0,2454.0,20215.0,12.139500371011623
800020,53.0,2808.0,17548.0,16.001823569637565
800282,25.0,1427.0,2246.0,63.53517364203027
801920,93.0,3048.0,25831.0,11.79977546359026
801950,64.0,2607.0,7404.0,35.210696920583466
802070,82.0,531.0,2332.0,22.77015437392796
802280,95.0,442.0,1676.0,26.37231503579952
802340,77.0,14449.0,40890.0,35.33626803619467
802490,92.0,3193.0,31282.0,10.207147880570297
802580,82.0,3190.0,17881.0,17.84016553884011
802610,92.0,164.0,1508.0,10.875331564986736
802700,57.0,1805.0,2867.0,62.95779560516219
802790,85.0,332.0,3553.0,9.344216155361666
802910,89.0,10866.0,55662.0,19.5213970033416
802940,95.0,296.0,5222.0,5.668326311757947
803030,32.0,89.0,449.0,19.821826280623608
803060,70.0,10645.0,27429.0,38.809289438185864
803090,72.0,1109.0,2782.0,39.86340762041697
803330,84.0,1023.0,5056.0,20.233386075949365
803360,70.0,31475.0,91782.0,34.29321653483254
803450,91.0,7371.0,67537.0,10.914017501517687
803480,78.0,1060.0,5068.0,20.91554853985793
803540,75.0,1449.0,6929.0,20.912108529369316
803600,95.0,139.0,1912.0,7.269874476987448
803720,87.0,303.0,2471.0,12.2622420072845
803780,53.0,687.0,2759.0,24.90032620514679
803870,56.0,4062.0,21449.0,18.937945824980183
803990,84.0,6133.0,30013.0,20.434478392696494
804020,72.0,535.0,2430.0,22.016460905349795
804050,74.0,773.0,3273.0,23.61747632141766
804080,82.0,1864.0,8335.0,22.36352729454109
804200,92.0,425.0,1966.0,21.617497456765005
804260,84.0,888.0,5639.0,15.747472956197909
804320,82.0,93.0,1302.0,7.142857142857142
804350,81.0,5928.0,22065.0,26.866077498300477
804410,81.0,7521.0,22325.0,33.68868980963045
804470,95.0,393.0,2068.0,19.003868471953577
804530,80.0,3561.0,11737.0,30.339950583624436
804800,85.0,20840.0,86094.0,24.206100308964626
804830,86.0,695.0,3890.0,17.866323907455012
804920,87.0,784.0,2474.0,31.689571544058204
805220,92.0,391.0,1567.0,24.952137843012125
805250,82.0,998.0,1722.0,57.955865272938446
805310,90.0,2524.0,15161.0,16.64797836554317
805370,86.0,5609.0,32424.0,17.298914384406615
805400,80.0,4375.0,16279.0,26.87511517906505
805490,87.0,277.0,1400.0,19.78571428571429
805550,60.0,2485.0,8912.0,27.883752244165173
805730,77.0,713.0,2234.0,31.915846016114592
805790,79.0,2367.0,6255.0,37.84172661870503
805820,96.0,612.0,6703.0,9.130240190959272
806120,82.0,6131.0,16897.0,36.28454755282003
806150,89.0,1990.0,9862.0,20.178462786453053
806240,83.0,1174.0,4813.0,24.39227093289009
806480,81.0,1612.0,9695.0,16.62712738525013
806540,67.0,333.0,1403.0,23.734853884533145
806660,92.0,692.0,2678.0,25.840179238237493
806690,82.0,332.0,2290.0,14.497816593886462
806810,95.0,969.0,3595.0,26.954102920723223
806900,84.0,9241.0,38865.0,23.777177408979803
807230,68.0,2545.0,9441.0,26.956890159940684
807350,92.0,453.0,6303.0,7.187053783912423
807380,85.0,610.0,2502.0,24.380495603517183
899200,47.0,3.0,171.0,1.7543859649122806
900002,97.0,1348.0,10723.0,12.571108831483729
900005,92.0,57.0,1227.0,4.645476772616137
900060,87.0,387.0,2167.0,17.858790955237655
900120,96.0,106.0,3147.0,3.368287257705751
900210,94.0,98.0,2778.0,3.5277177825773935
900270,93.0,153.0,3036.0,5.0395256916996045
900330,87.0,134.0,2134.0,6.279287722586692
900420,93.0,230.0,2819.0,8.158921603405462
900450,75.0,3813.0,20434.0,18.660076343349317
900510,86.0,547.0,7739.0,7.068096653314382
900540,96.0,122.0,2628.0,4.642313546423135
900690,95.0,93.0,1589.0,5.852737570799245
900700,95.0,1106.0,8230.0,13.438639125151882
900750,95.0,197.0,4188.0,4.703915950334289
900810,92.0,118.0,1761.0,6.700738216922203
900840,94.0,161.0,2395.0,6.722338204592902
900960,92.0,147.0,1555.0,9.45337620578778
900990,95.0,80.0,1958.0,4.085801838610827
901020,81.0,805.0,11302.0,7.122633162272164
901050,97.0,173.0,4784.0,3.616220735785953
901110,77.0,143.0,1304.0,10.966257668711656
901230,95.0,108.0,1857.0,5.815831987075929
901260,88.0,939.0,6282.0,14.947468958930276
901290,84.0,392.0,2607.0,15.036440352896047
901320,95.0,142.0,2690.0,5.278810408921933
901440,95.0,162.0,2673.0,6.0606060606060606
901470,90.0,533.0,4872.0,10.940065681444992
901530,96.0,474.0,9770.0,4.851586489252814
901560,96.0,189.0,3988.0,4.739217652958876
901620,97.0,177.0,5809.0,3.046996040626614
901680,95.0,88.0,1860.0,4.731182795698925
901710,95.0,378.0,9029.0,4.186510134012626
901740,87.0,213.0,1768.0,12.047511312217194
901770,84.0,429.0,4261.0,10.0680591410467
901800,97.0,160.0,3361.0,4.760487950014877
901860,87.0,689.0,5062.0,13.611220861319635
901920,67.0,4262.0,19086.0,22.330504034370744
902070,87.0,290.0,2356.0,12.30899830220713
902160,92.0,119.0,2390.0,4.97907949790795
902280,97.0,66.0,2780.0,2.3741007194244603
902310,82.0,1044.0,5814.0,17.956656346749224
902400,79.0,1004.0,7580.0,13.24538258575198
902490,90.0,370.0,4503.0,8.216744392627136
902520,93.0,398.0,5690.0,6.994727592267136
902550,95.0,146.0,3128.0,4.667519181585678
902580,92.0,149.0,2089.0,7.132599329822882
902640,86.0,503.0,4069.0,12.361759646104694
902670,73.0,1902.0,9512.0,19.995794785534063
902700,98.0,97.0,4217.0,2.300213421863885
902730,97.0,96.0,2291.0,4.190309908336971
902790,77.0,3649.0,20481.0,17.816512865582734
902820,82.0,520.0,3644.0,14.270032930845224
902850,92.0,316.0,4103.0,7.701681696319766
902880,95.0,248.0,4052.0,6.1204343534057255
902910,96.0,170.0,4301.0,3.9525691699604746
902970,92.0,90.0,1775.0,5.070422535211268
903030,91.0,168.0,3257.0,5.158120970217992
903090,92.0,1150.0,11257.0,10.215865683574666
903180,95.0,65.0,1257.0,5.171042163882259
903240,95.0,188.0,1835.0,10.245231607629428
903270,82.0,303.0,2224.0,13.624100719424462
903300,92.0,202.0,2359.0,8.562950402713014
903330,92.0,133.0,1453.0,9.153475567790778
903450,92.0,323.0,2434.0,13.270336894001645
903515,95.0,84.0,919.0,9.140369967355822
903520,96.0,158.0,2395.0,6.597077244258872
903535,92.0,82.0,1649.0,4.972710733778047
903536,95.0,144.0,1704.0,8.450704225352112
903537,95.0,135.0,3531.0,3.823279524214104
903538,95.0,145.0,2173.0,6.672802577082375
903539,95.0,70.0,2038.0,3.434739941118744
903540,95.0,74.0,1224.0,6.045751633986928
903630,95.0,86.0,910.0,9.45054945054945
903660,95.0,125.0,2197.0,5.689576695493855
903720,95.0,24.0,1044.0,2.2988505747126435
903750,95.0,97.0,1482.0,6.5452091767881235
903780,97.0,70.0,893.0,7.838745800671893
903810,96.0,286.0,4885.0,5.854657113613102
903840,95.0,117.0,2693.0,4.344597103601931
903990,92.0,203.0,2167.0,9.367789570835257
904050,90.0,462.0,4608.0,10.026041666666668
904110,94.0,192.0,4105.0,4.677222898903776
904140,95.0,157.0,1344.0,11.68154761904762
904170,95.0,204.0,4225.0,4.828402366863906
904230,94.0,286.0,6424.0,4.4520547945205475
904320,87.0,1586.0,15514.0,10.223024365089596
904380,92.0,110.0,2033.0,5.410723069355632
904440,92.0,793.0,6739.0,11.767324528861849
904470,95.0,156.0,2207.0,7.068418667874942
904560,94.0,101.0,2441.0,4.137648504711184
904590,83.0,499.0,3929.0,12.700432680071264
904620,97.0,264.0,6460.0,4.086687306501548
904680,78.0,237.0,3058.0,7.750163505559189
904740,93.0,305.0,5924.0,5.148548278190412
904830,77.0,2765.0,18485.0,14.958074114146603
904860,91.0,169.0,2512.0,6.727707006369426
904890,92.0,311.0,2767.0,11.23960968558005
904920,93.0,492.0,9566.0,5.143215555090947
904950,82.0,578.0,5755.0,10.043440486533449
905010,98.0,94.0,2329.0,4.03606698153714
905040,99.0,712.0,5485.0,12.980856882406565
905070,94.0,126.0,3562.0,3.537338573834924
905130,98.0,129.0,4021.0,3.208157174832131
905190,77.0,422.0,3059.0,13.795357960117686
905220,89.0,237.0,3143.0,7.540566337893733
905250,87.0,154.0,1500.0,10.266666666666667
905280,95.0,83.0,2260.0,3.672566371681416
905371,86.0,355.0,2325.0,15.268817204301074
905373,99.0,75.0,1091.0,6.8744271310724105
1000004,99.0,20.0,970.0,2.061855670103093
1000015,95.0,50.0,2354.0,2.1240441801189465
1000016,95.0,43.0,582.0,7.388316151202749
1000080,95.0,1315.0,10878.0,12.088619231476375
1000170,87.0,842.0,5448.0,15.455212922173276
1000180,89.0,1073.0,7931.0,13.529189257344598
1000190,84.0,1503.0,6486.0,23.172987974098056
1000200,70.0,4270.0,14229.0,30.00913627099585
1000230,80.0,2048.0,9873.0,20.74344170971336
1000270,92.0,209.0,1360.0,15.36764705882353
1000680,84.0,1801.0,10603.0,16.985758747524287
1000750,95.0,129.0,1194.0,10.804020100502512
1000790,85.0,643.0,3779.0,17.015083355385023
1000810,82.0,447.0,2449.0,18.252347897100854
1001080,86.0,680.0,4020.0,16.91542288557214
1001240,85.0,1812.0,10480.0,17.290076335877863
1001280,94.0,569.0,4723.0,12.047427482532289
1001300,87.0,3409.0,15735.0,21.665077851922465
1001530,77.0,837.0,3464.0,24.162817551963048
1001620,89.0,724.0,5490.0,13.187613843351548
1001680,96.0,31.0,1233.0,2.51419302514193
1001850,82.0,550.0,2537.0,21.6791486007095
1100005,77.0,447.0,1176.0,38.01020408163265
1100008,77.0,889.0,3992.0,22.26953907815631
1100030,69.0,14861.0,47660.0,31.18128409567772
1100031,82.0,1467.0,5919.0,24.78459199189052
1100043,87.0,214.0,1130.0,18.938053097345133
1200002,81.0,541.0,6748.0,8.017190278601067
1200030,88.0,6454.0,29362.0,21.980791499216675
1200060,76.0,1235.0,5040.0,24.503968253968253
1200090,81.0,9108.0,27956.0,32.57976820718271
1200120,87.0,1236.0,3215.0,38.444790046656294
1200150,88.0,11334.0,73171.0,15.489743204274916
1200180,84.0,53828.0,271315.0,19.83966975655603
1200210,87.0,864.0,2229.0,38.76177658142665
1200240,88.0,3188.0,15727.0,20.270871749221083
1200270,84.0,4161.0,15402.0,27.015971951694585
1200300,91.0,8859.0,37489.0,23.63093173997706
1200330,92.0,5705.0,46807.0,12.18834789668212
1200360,88.0,2767.0,10157.0,27.242295953529585
1200390,86.0,68325.0,353914.0,19.30553750346129
1200420,61.0,1302.0,4801.0,27.11935013538846
1200450,95.0,678.0,2182.0,31.072410632447298
1200480,85.0,40038.0,129129.0,31.00620309922635
1200510,81.0,10553.0,39924.0,26.432722172127043
1200540,88.0,2703.0,12975.0,20.832369942196532
1200600,66.0,795.0,4707.0,16.889738687061822
1200630,87.0,413.0,2666.0,15.4913728432108
1200690,82.0,575.0,1967.0,29.232333502796138
1200720,72.0,569.0,1624.0,35.03694581280788
1200750,80.0,1178.0,5205.0,22.632084534101825
1200780,84.0,2274.0,7288.0,31.201975850713502
1200810,89.0,5406.0,22443.0,24.087688811656196
1200840,77.0,3002.0,12321.0,24.36490544598653
1200870,87.0,47236.0,215965.0,21.872062602736555
1200900,77.0,1034.0,3279.0,31.53400426959439
1200930,92.0,5135.0,17784.0,28.874269005847953
1200960,78.0,2126.0,6420.0,33.115264797507784
1201050,84.0,10770.0,43022.0,25.033703686485985
1201080,83.0,20988.0,92854.0,22.60322657074547
1201110,93.0,7881.0,34033.0,23.156935915141187
1201140,87.0,1723.0,5568.0,30.944683908045977
1201200,82.0,642.0,2729.0,23.52510076951264
1201230,85.0,10668.0,48810.0,21.856177012907192
1201260,84.0,12672.0,43015.0,29.459490875276067
1201290,88.0,3183.0,18554.0,17.155330386978548
1201320,86.0,1358.0,8500.0,15.976470588235294
1201350,93.0,3221.0,11857.0,27.165387534789577
1201380,88.0,6415.0,31635.0,20.278172909751856
1201410,77.0,1796.0,6233.0,28.814375100272745
1201440,89.0,49522.0,204312.0,24.23841967187439
1201470,89.0,17838.0,65861.0,27.084313933891075
1201500,88.0,27009.0,192544.0,14.02744307794582
1201530,87.0,15788.0,73636.0,21.440599706665218
1201560,86.0,25312.0,101562.0,24.922707311789843
1201590,80.0,21844.0,101060.0,21.614882248169405
1201620,85.0,4679.0,11103.0,42.14176348734576
1201650,89.0,4343.0,27537.0,15.771507426371793
1201680,90.0,6072.0,42799.0,14.187247365592654
1201710,92.0,9898.0,67686.0,14.623408090299325
1201740,93.0,5551.0,39933.0,13.900783812886583
1201770,92.0,12796.0,40703.0,31.437486180379825
1201800,88.0,2000.0,8636.0,23.158869847151458
1201830,96.0,1748.0,5975.0,29.255230125523013
1201860,92.0,1109.0,2659.0,41.70740880030087
1201890,82.0,574.0,2303.0,24.924012158054712
1201920,80.0,13456.0,62692.0,21.463663625342942
1201950,90.0,1402.0,4899.0,28.618085323535414
1201980,87.0,1974.0,9440.0,20.911016949152543
1202010,80.0,1219.0,3350.0,36.38805970149254
1202012,95.0,200.0,2554.0,7.830853563038372
1202013,95.0,266.0,2406.0,11.055694098088113
1202015,95.0,100.0,1154.0,8.665511265164644
1300001,84.0,1638.0,12209.0,13.416332213940535
1300026,7.0,29.0,205.0,14.146341463414632
1300060,89.0,511.0,3641.0,14.03460587750618
1300090,87.0,177.0,1706.0,10.37514654161782
1300120,80.0,12277.0,51924.0,23.64417225175256
1300150,92.0,287.0,2158.0,13.29935125115848
1300210,92.0,824.0,5219.0,15.78846522322284
1300227,45.0,736.0,3885.0,18.944658944658947
1300232,53.0,60.0,14286.0,0.4199916001679966
1300240,93.0,497.0,2793.0,17.794486215538846
1300290,86.0,1918.0,13719.0,13.980610831693271
1300330,87.0,2285.0,13541.0,16.874676907170816
1300360,80.0,446.0,3159.0,14.118391896169674
1300390,79.0,548.0,3149.0,17.40234995236583
1300420,78.0,3913.0,24108.0,16.231126596980257
1300440,92.0,357.0,2550.0,14.000000000000002
1300480,83.0,551.0,3430.0,16.06413994169096
1300510,95.0,146.0,2284.0,6.3922942206655
1300540,87.0,337.0,2148.0,15.689013035381748
1300570,88.0,940.0,9168.0,10.25305410122164
1300600,93.0,243.0,4808.0,5.054076539101497
1300630,85.0,1620.0,10606.0,15.274372996417124
1300660,89.0,455.0,4181.0,10.882563979909111
1300690,81.0,515.0,3482.0,14.790350373348652
1300720,98.0,377.0,4041.0,9.329373917347192
1300780,93.0,1334.0,9254.0,14.41538794035012
1300810,92.0,172.0,2195.0,7.835990888382688
1300840,92.0,2073.0,14811.0,13.996354061170752
1300870,89.0,631.0,5119.0,12.326626294198086
1300900,91.0,369.0,4528.0,8.14929328621908
1300930,88.0,1532.0,10788.0,14.200964034111976
1300990,87.0,284.0,1727.0,16.444701795020265
1301020,87.0,3334.0,36801.0,9.059536425640609
1301050,82.0,145.0,845.0,17.159763313609467
1301080,82.0,580.0,2808.0,20.655270655270655
1301110,87.0,4051.0,41624.0,9.73236594272535
1301140,95.0,43.0,1304.0,3.2975460122699385
1301170,80.0,2359.0,13603.0,17.34176284643093
1301230,72.0,11058.0,54381.0,20.334307938434375
1301290,85.0,12365.0,111331.0,11.106520196531063
1301350,83.0,1212.0,7715.0,15.709656513285807
1301380,80.0,1602.0,9645.0,16.609642301710732
1301410,91.0,2874.0,27159.0,10.58212747155639
1301470,90.0,458.0,3222.0,14.214773432650526
1301500,85.0,2857.0,22491.0,12.702858921346316
1301530,82.0,326.0,1705.0,19.120234604105573
1301560,88.0,844.0,4079.0,20.691345918117182
1301590,92.0,370.0,2144.0,17.257462686567166
1301620,79.0,700.0,7900.0,8.860759493670885
1301650,95.0,480.0,3517.0,13.647995450668182
1301680,95.0,295.0,5513.0,5.3509885724650825
1301710,84.0,1186.0,5184.0,22.878086419753085
1301740,75.0,21143.0,99296.0,21.292902030293263
1301770,93.0,344.0,3171.0,10.848312835067803
1301830,86.0,2011.0,13933.0,14.433359649752386
1301860,87.0,3758.0,26420.0,14.224072672218016
1301870,92.0,462.0,2380.0,19.411764705882355
1301890,84.0,787.0,6498.0,12.1114188981225
1301920,92.0,346.0,2052.0,16.86159844054581
1301980,91.0,1386.0,12048.0,11.50398406374502
1302010,82.0,466.0,3058.0,15.238718116415958
1302040,84.0,760.0,4299.0,17.678529890672248
1302070,82.0,343.0,1923.0,17.836713468538743
1302100,94.0,501.0,2951.0,16.97729583192138
1302130,89.0,1622.0,20112.0,8.0648369132856
1302190,94.0,1157.0,9797.0,11.809737674798408
1302220,94.0,3361.0,47671.0,7.05040800486669
1302250,91.0,562.0,3696.0,15.205627705627704
1302280,87.0,12539.0,95105.0,13.184375164292096
1302310,88.0,1210.0,7972.0,15.178123432012042
1302340,84.0,813.0,4131.0,19.680464778503996
1302400,95.0,1906.0,12799.0,14.89178842097039
1302430,95.0,1181.0,6762.0,17.465246968352556
1302460,91.0,548.0,4695.0,11.671991480298187
1302490,92.0,281.0,2522.0,11.141950832672483
